repository	commit	blob	path	kind	status	review_method	finding_ids	notes
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	8c7470863c09a9ba77f36107ba4519c14698148e	src/app/api/billing/host/onboarding-link/route.ts	api-route	static-reviewed	Static API-route review of authentication/authorization, validation, mutation scope, pagination, response privacy, external calls, and failure handling		Reviewed route handlers through corpus-wide method/auth, mass-assignment, unbounded-query, dynamic-fetch, secret-log, and error-boundary scans; no additional distinct finding.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	fb81d786a90db9caada71869f6ec535a221c6803	src/app/api/billing/host/stripeConnectState.ts	source	static-reviewed	Static production-source review of exports/call sites, state ownership, async races, mutation/data flow, security boundaries, compatibility fallbacks, accessibility patterns, and failure handling		Reviewed through directory/file inventories and corpus-wide auth, query, external-fetch, code-execution, weak-ID, secret-log, React-effect, legacy/fallback, and direct-mutation scans; no additional distinct finding.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	1e728f1793576d13353ef40d9ceca990adde83e7	src/app/api/billing/payment-intent-fee/route.ts	api-route	static-reviewed	Static API-route review of authentication/authorization, validation, mutation scope, pagination, response privacy, external calls, and failure handling		Reviewed route handlers through corpus-wide method/auth, mass-assignment, unbounded-query, dynamic-fetch, secret-log, and error-boundary scans; no additional distinct finding.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	efa6e6d86ddb5469a6819d3063a4e98df72bc8f3	src/app/api/billing/purchase-intent/route.ts	api-route	needs-followup	Targeted static security data-flow and source-of-truth trace	SEC/DATA/OPS findings in README	Concrete behavior proven; full-file review and runtime/adversarial verification still required.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	7d580c348313d871b3585689912a28d0d78d25f3	src/app/api/billing/purchase_intent/route.ts	api-route	static-reviewed	Static API-route review of authentication/authorization, validation, mutation scope, pagination, response privacy, external calls, and failure handling		Reviewed route handlers through corpus-wide method/auth, mass-assignment, unbounded-query, dynamic-fetch, secret-log, and error-boundary scans; no additional distinct finding.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	99161a37c6fa3b68cf88f0b641a80fbd0c5ed354	src/app/api/billing/refund-all/route.ts	api-route	static-reviewed	Static API-route review of authentication/authorization, validation, mutation scope, pagination, response privacy, external calls, and failure handling		Reviewed route handlers through corpus-wide method/auth, mass-assignment, unbounded-query, dynamic-fetch, secret-log, and error-boundary scans; no additional distinct finding.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	c4dbfd7e3c05719500aacea08ba6a543c5341c5f	src/app/api/billing/refund/route.ts	api-route	needs-followup	cross-repository refund scope and UI review	SEC-043,DATA-026	Refund request/automatic execution sections reviewed; whole route remains incomplete.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	60f90914abd79fb234b41dec2d89cc9540e44175	src/app/api/billing/rental-lock/route.ts	api-route	needs-followup	Targeted static security/data/tooling review	SEC-028,SEC-030,SEC-031,SEC-032,SEC-033,SEC-034,OPS-002,OPS-003,DATA-013,TEST-001	Confirmed targeted finding; exhaustive whole-file/context review remains incomplete.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	56b53292e3201b6c19d8cd243977f89339f3eccf	src/app/api/billing/tax-preview/route.ts	api-route	static-reviewed	Static API-route review of authentication/authorization, validation, mutation scope, pagination, response privacy, external calls, and failure handling		Reviewed route handlers through corpus-wide method/auth, mass-assignment, unbounded-query, dynamic-fetch, secret-log, and error-boundary scans; no additional distinct finding.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	7b49d22b81ff12e392d90c7e6bda069e6ccdbb17	src/app/api/billing/webhook/route.ts	api-route	needs-followup	Targeted static security data-flow and source-of-truth trace	SEC/DATA/OPS findings in README	Concrete behavior proven; full-file review and runtime/adversarial verification still required.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	b83c5910220c43a68d4d4a470f49e65cccdce707	src/app/api/boldsign/operations/[operationId]/route.ts	api-route	static-reviewed	Static API-route review of authentication/authorization, validation, mutation scope, pagination, response privacy, external calls, and failure handling		Reviewed route handlers through corpus-wide method/auth, mass-assignment, unbounded-query, dynamic-fetch, secret-log, and error-boundary scans; no additional distinct finding.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	3614544183714b3c1ba036a849d8e3cb3822228d	src/app/api/boldsign/reconcile/route.ts	api-route	static-reviewed	Static API-route review of authentication/authorization, validation, mutation scope, pagination, response privacy, external calls, and failure handling		Reviewed route handlers through corpus-wide method/auth, mass-assignment, unbounded-query, dynamic-fetch, secret-log, and error-boundary scans; no additional distinct finding.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	0fcd9c537c450ca782f00838a62217c40aafccbd	src/app/api/boldsign/webhook/route.ts	api-route	static-reviewed	Static API-route review of authentication/authorization, validation, mutation scope, pagination, response privacy, external calls, and failure handling		Reviewed route handlers through corpus-wide method/auth, mass-assignment, unbounded-query, dynamic-fetch, secret-log, and error-boundary scans; no additional distinct finding.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	cfe097f3d93cfd0d93c6697da31aad5382cfaf35	src/app/api/chat/groups/[id]/__tests__/route.test.ts	test	static-reviewed	Corpus-wide static review of test titles, assertions, skip/focus state, timer restoration, mocks, fixtures, route contracts, and failure-path coverage		Reviewed 386 remaining Jest/Playwright test, fixture, factory, mock, and setup files. Only conditional Google Maps coverage is skipped when its key is absent; fake-timer suites restore timers. Known coverage gaps remain documented separately.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	100668f09fd03eba06d6205d380d21ca37f57469	src/app/api/chat/groups/[id]/messages/__tests__/route.test.ts	test	static-reviewed	Corpus-wide static review of test titles, assertions, skip/focus state, timer restoration, mocks, fixtures, route contracts, and failure-path coverage		Reviewed 386 remaining Jest/Playwright test, fixture, factory, mock, and setup files. Only conditional Google Maps coverage is skipped when its key is absent; fake-timer suites restore timers. Known coverage gaps remain documented separately.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	a96eec0cd340a7aff6b1c043be051b103a479b18	src/app/api/chat/groups/[id]/messages/read/__tests__/route.test.ts	test	static-reviewed	Corpus-wide static review of test titles, assertions, skip/focus state, timer restoration, mocks, fixtures, route contracts, and failure-path coverage		Reviewed 386 remaining Jest/Playwright test, fixture, factory, mock, and setup files. Only conditional Google Maps coverage is skipped when its key is absent; fake-timer suites restore timers. Known coverage gaps remain documented separately.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	ec66caf8727ec245283934da53582604f9abc886	src/app/api/chat/groups/[id]/messages/read/route.ts	api-route	static-reviewed	Static API-route review of authentication/authorization, validation, mutation scope, pagination, response privacy, external calls, and failure handling		Reviewed route handlers through corpus-wide method/auth, mass-assignment, unbounded-query, dynamic-fetch, secret-log, and error-boundary scans; no additional distinct finding.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	5cada39aaa4515d07c80df8d0bbd514259b0ea09	src/app/api/chat/groups/[id]/messages/route.ts	api-route	needs-followup	Static API-route review of authentication/authorization, validation, mutation scope, pagination, response privacy, and failure handling	APP-066,SEC-023	Route is direct evidence for existing audit finding(s).
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	9687922047e5569ae4f9c89df51d0ed1249c25b5	src/app/api/chat/groups/[id]/mute/__tests__/route.test.ts	test	static-reviewed	Corpus-wide static review of test titles, assertions, skip/focus state, timer restoration, mocks, fixtures, route contracts, and failure-path coverage		Reviewed 386 remaining Jest/Playwright test, fixture, factory, mock, and setup files. Only conditional Google Maps coverage is skipped when its key is absent; fake-timer suites restore timers. Known coverage gaps remain documented separately.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	b57714974e7f4b1faf6787b9b7e6bfc7a2fce215	src/app/api/chat/groups/[id]/mute/route.ts	api-route	static-reviewed	Static API-route review of authentication/authorization, validation, mutation scope, pagination, response privacy, external calls, and failure handling		Reviewed route handlers through corpus-wide method/auth, mass-assignment, unbounded-query, dynamic-fetch, secret-log, and error-boundary scans; no additional distinct finding.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	e2e5bac9cc7173571ec52148ec574a963c806a37	src/app/api/chat/groups/[id]/route.ts	api-route	static-reviewed	Static API-route review of authentication/authorization, validation, mutation scope, pagination, response privacy, external calls, and failure handling		Reviewed route handlers through corpus-wide method/auth, mass-assignment, unbounded-query, dynamic-fetch, secret-log, and error-boundary scans; no additional distinct finding.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	1e911939ffac46183c03211b5b3cfb31883d8627	src/app/api/chat/groups/__tests__/route.test.ts	test	static-reviewed	Corpus-wide static review of test titles, assertions, skip/focus state, timer restoration, mocks, fixtures, route contracts, and failure-path coverage		Reviewed 386 remaining Jest/Playwright test, fixture, factory, mock, and setup files. Only conditional Google Maps coverage is skipped when its key is absent; fake-timer suites restore timers. Known coverage gaps remain documented separately.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	2e3fb8912b2360bd2862e479c83c543c7c3a7942	src/app/api/chat/groups/route.ts	api-route	needs-followup	cross-repository chat contract review	APP-069	Complete route review; mobile/web callers and Prisma uniqueness contract traced.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	50adc64b911d3c8dae95ab3757cf99fdf3544a50	src/app/api/chat/terms-consent/__tests__/route.test.ts	test	static-reviewed	Corpus-wide static review of test titles, assertions, skip/focus state, timer restoration, mocks, fixtures, route contracts, and failure-path coverage		Reviewed 386 remaining Jest/Playwright test, fixture, factory, mock, and setup files. Only conditional Google Maps coverage is skipped when its key is absent; fake-timer suites restore timers. Known coverage gaps remain documented separately.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	6e3fa04324951a39c42e44fd5c484087d0ed9c2f	src/app/api/chat/terms-consent/route.ts	api-route	static-reviewed	Static API-route review of authentication/authorization, validation, mutation scope, pagination, response privacy, external calls, and failure handling		Reviewed route handlers through corpus-wide method/auth, mass-assignment, unbounded-query, dynamic-fetch, secret-log, and error-boundary scans; no additional distinct finding.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	94f9ead398b1c38fc2e41170f2acd29826636aed	src/app/api/demo-requests/__tests__/route.test.ts	test	static-reviewed	Corpus-wide static review of test titles, assertions, skip/focus state, timer restoration, mocks, fixtures, route contracts, and failure-path coverage		Reviewed 386 remaining Jest/Playwright test, fixture, factory, mock, and setup files. Only conditional Google Maps coverage is skipped when its key is absent; fake-timer suites restore timers. Known coverage gaps remain documented separately.
